X,Y,Z,formation
11.5,366.0,-205.69999999999993,4.0
11.5,366.0,-181.5,4.0
11.5,366.0,-157.29999999999995,4.0
11.5,366.0,-133.0999999999999,4.0
11.5,366.0,-108.89999999999986,4.0
11.5,366.0,-84.70000000000005,4.0
11.5,366.0,-60.5,4.0
11.5,378.0,-568.7,4.0
11.5,378.0,-544.5,4.0
11.5,378.0,-520.3,4.0
11.5,378.0,-496.1,4.0
11.5,378.0,-471.9,4.0
11.5,378.0,-447.70000000000005,4.0
11.5,378.0,-423.5,4.0
11.5,378.0,-399.29999999999995,4.0
11.5,378.0,-375.1,4.0
11.5,378.0,-350.9,4.0
11.5,378.0,-326.70000000000005,4.0
