,X,Y,Z,grade,formation,borehole
470,330.0,1519.0,-219.0,2.0656253527828845,5,84
471,330.0,1519.0,-207.39999999999998,2.0659425059622567,5,84
472,330.0,1519.0,-195.8,2.0662991339252543,5,84
473,330.0,1519.0,-184.2,2.0666980648694198,5,84
474,374.0,2945.0,-149.39999999999998,2.062235378320589,5,85
475,374.0,2945.0,-137.8,2.062229457964468,5,85
476,374.0,2945.0,-126.19999999999999,2.0622228200041697,5,85
477,374.0,2945.0,-114.60000000000002,2.062215553577067,5,85
478,374.0,2945.0,-103.0,2.0622077422822764,5,85
479,374.0,2945.0,-91.39999999999998,2.0621994642164987,5,85
480,374.0,2945.0,-79.80000000000001,2.0621907920552305,5,85
481,374.0,2945.0,-68.19999999999999,2.0621817931719546,5,85
482,418.0,403.0,-230.6,2.060171618409528,5,86
483,418.0,403.0,-219.0,2.060129391420134,5,86
484,418.0,403.0,-207.39999999999998,2.060088658118898,5,86
485,418.0,403.0,-195.8,2.0600496388601477,5,86
486,418.0,341.0,-230.6,2.0595805100061475,5,87
487,418.0,341.0,-219.0,2.0595177164214973,5,87
488,418.0,341.0,-207.39999999999998,2.059456859650547,5,87
489,638.0,93.0,-253.79999999999998,2.0552428000310825,5,88
490,638.0,93.0,-242.2,2.054713264731385,5,88
491,638.0,93.0,-230.6,2.0541485254710072,5,88
492,638.0,93.0,-219.0,2.0535486963523275,5,88
493,638.0,93.0,-207.39999999999998,2.0529147129375622,5,88
494,638.0,93.0,-195.8,2.052248559060675,5,88
495,638.0,93.0,-184.2,2.051553519263127,5,88
496,638.0,93.0,-172.60000000000002,2.0508344460290986,5,88
497,638.0,93.0,-161.0,2.0500980232050408,5,88
498,242.0,1457.0,-300.2,2.064361461756903,5,89
499,242.0,1457.0,-288.6,2.064513830111188,5,89
500,242.0,1457.0,-277.0,2.0646778046796164,5,89
501,242.0,1457.0,-265.4,2.0648538838786683,5,89
502,242.0,1457.0,-253.79999999999998,2.0650424118413007,5,89
503,242.0,1457.0,-242.2,2.0652435230515667,5,89
504,286.0,1333.0,-265.4,2.0642311874056376,5,90
505,286.0,1333.0,-253.79999999999998,2.064336050199491,5,90
506,286.0,1333.0,-242.2,2.0644447851989813,5,90
507,286.0,1333.0,-230.6,2.0645568235684424,5,90
508,286.0,1333.0,-219.0,2.0646713741211125,5,90
509,286.0,1333.0,-207.39999999999998,2.064787397376209,5,90
510,286.0,1333.0,-195.8,2.064903584786762,5,90
511,286.0,1333.0,-184.2,2.065018346037663,5,90
512,330.0,2201.0,-161.0,2.0622436011069905,5,91
513,330.0,2201.0,-149.39999999999998,2.0622457324719985,5,91
514,330.0,2201.0,-137.8,2.062247319114625,5,91
515,330.0,2201.0,-126.19999999999999,2.0622483616724314,5,91
516,330.0,2201.0,-114.60000000000002,2.062248862710994,5,91
517,506.0,341.0,-253.79999999999998,2.0594843136378223,5,92
518,506.0,341.0,-242.2,2.059400949652534,5,92
519,506.0,341.0,-230.6,2.0593186890347535,5,92
520,506.0,341.0,-219.0,2.0592380059986657,5,92
521,506.0,341.0,-207.39999999999998,2.059159397774547,5,92
522,286.0,1333.0,-265.4,2.0642311874056376,5,93
523,286.0,1333.0,-253.79999999999998,2.064336050199491,5,93
524,286.0,1333.0,-242.2,2.0644447851989813,5,93
525,286.0,1333.0,-230.6,2.0645568235684424,5,93
526,286.0,1333.0,-219.0,2.0646713741211125,5,93
527,286.0,1333.0,-207.39999999999998,2.064787397376209,5,93
528,286.0,1333.0,-195.8,2.064903584786762,5,93
529,286.0,1333.0,-184.2,2.065018346037663,5,93
530,242.0,1705.0,-207.39999999999998,2.064334262137137,5,94
531,242.0,1705.0,-195.8,2.0644124828420236,5,94
532,242.0,1705.0,-184.2,2.0644876745995355,5,94
533,418.0,2821.0,-161.0,2.0622698766873033,5,95
534,418.0,2821.0,-149.39999999999998,2.062264633285947,5,95
535,418.0,2821.0,-137.8,2.062258507435089,5,95
536,418.0,2821.0,-126.19999999999999,2.06225160272242,5,95
537,418.0,2821.0,-114.60000000000002,2.0622440164602795,5,95
538,550.0,279.0,-265.4,2.0587302706317674,5,96
539,550.0,279.0,-253.79999999999998,2.0585907654966085,5,96
540,550.0,279.0,-242.2,2.0584505596994216,5,96
541,550.0,279.0,-230.6,2.0583104327545816,5,96
542,550.0,279.0,-219.0,2.0581712460433454,5,96
543,550.0,279.0,-207.39999999999998,2.0580339389794426,5,96
544,286.0,1519.0,-335.0,2.0640060910618554,5,97
545,286.0,1519.0,-323.4,2.064125293961823,5,97
546,286.0,1519.0,-311.79999999999995,2.064256273095295,5,97
547,286.0,1519.0,-300.2,2.0644004883130527,5,97
548,286.0,1519.0,-288.6,2.0645594843261654,5,97
549,286.0,1519.0,-277.0,2.064734864836074,5,97
550,286.0,1519.0,-265.4,2.064928256380689,5,97
551,286.0,1519.0,-253.79999999999998,2.0651412597614507,5,97
552,286.0,1519.0,-242.2,2.0653753863397935,5,97
553,286.0,1519.0,-230.6,2.0656319756374155,5,97
554,286.0,1519.0,-219.0,2.0659120895083354,5,97
555,286.0,1085.0,-219.0,2.0629793076036487,5,98
556,286.0,1085.0,-207.39999999999998,2.0629923270141477,5,98
557,286.0,1085.0,-195.8,2.063003724882207,5,98
558,286.0,1085.0,-184.2,2.063013383664273,5,98
559,462.0,589.0,-242.2,2.0613629443621226,5,99
560,462.0,589.0,-230.6,2.0613512712755595,5,99
561,462.0,589.0,-219.0,2.0613400037359098,5,99
562,550.0,31.0,-300.2,2.056202569590191,5,100
563,550.0,31.0,-288.6,2.0558131528182364,5,100
564,550.0,31.0,-277.0,2.0554025685349115,5,100
565,550.0,31.0,-265.4,2.054970961582645,5,100
566,550.0,31.0,-253.79999999999998,2.0545188000780925,5,100
567,550.0,31.0,-242.2,2.054046940430444,5,100
568,550.0,31.0,-230.6,2.053556697392135,5,100
569,550.0,31.0,-219.0,2.053049917342548,5,100
570,550.0,31.0,-207.39999999999998,2.05252905208138,5,100
571,550.0,31.0,-195.8,2.051997229326365,5,100
