,X,Y,Z,grade,formation,borehole
417,374.0,1643.0,-161.0,2.5399182623548167,5,53
418,374.0,1643.0,-149.39999999999998,2.539913835356663,5,53
419,374.0,1643.0,-137.8,2.5399115754226376,5,53
420,374.0,1643.0,-126.19999999999999,2.539911490698597,5,53
421,374.0,1643.0,-114.60000000000002,2.5399135773711667,5,53
422,374.0,1643.0,-103.0,2.5399178197440655,5,53
423,374.0,1643.0,-91.39999999999998,2.539924190450168,5,53
424,374.0,1643.0,-79.80000000000001,2.5399326507947886,5,53
425,902.0,2883.0,-137.8,2.541437141932502,5,54
426,902.0,2883.0,-126.19999999999999,2.5414371085981466,5,54
427,902.0,2883.0,-114.60000000000002,2.5414370769375925,5,54
428,902.0,2883.0,-103.0,2.5414370470005316,5,54
429,902.0,2883.0,-91.39999999999998,2.5414370188327715,5,54
430,418.0,1829.0,-219.0,2.540300495379071,5,55
431,418.0,1829.0,-207.39999999999998,2.540289328490403,5,55
432,418.0,1829.0,-195.8,2.5402796068799645,5,55
433,418.0,1829.0,-184.2,2.540271376485776,5,55
434,418.0,1829.0,-172.60000000000002,2.5402646760166885,5,55
435,418.0,1829.0,-161.0,2.540259536566554,5,55
436,418.0,1829.0,-149.39999999999998,2.540255981306452,5,55
437,418.0,1829.0,-137.8,2.5402540252603165,5,55
438,418.0,1829.0,-126.19999999999999,2.540253675167695,5,55
439,418.0,1829.0,-114.60000000000002,2.5402549294359407,5,55
440,418.0,1829.0,-103.0,2.5402577781823332,5,55
441,418.0,1829.0,-91.39999999999998,2.5402622033651157,5,55
442,418.0,1829.0,-79.80000000000001,2.540268179000681,5,55
443,1606.0,3069.0,-230.6,2.541442465250264,5,56
444,462.0,2325.0,-161.0,2.5412913334652587,5,57
445,462.0,2325.0,-149.39999999999998,2.5412908974890924,5,57
446,462.0,2325.0,-137.8,2.5412905874346436,5,57
447,462.0,2325.0,-126.19999999999999,2.541290404016876,5,57
448,462.0,2325.0,-114.60000000000002,2.5412903475654467,5,57
449,462.0,2325.0,-103.0,2.541290418023769,5,57
450,462.0,2325.0,-91.39999999999998,2.5412906149504217,5,57
451,462.0,2325.0,-79.80000000000001,2.5412909375228185,5,57
452,462.0,2325.0,-68.19999999999999,2.5412913845431375,5,57
453,462.0,2325.0,-56.60000000000002,2.5412919544464296,5,57
454,726.0,2015.0,-207.39999999999998,2.5405387736533163,5,58
455,726.0,2015.0,-195.8,2.5405276332139524,5,58
456,726.0,2015.0,-184.2,2.540517877303138,5,58
457,726.0,2015.0,-172.60000000000002,2.5405095587673183,5,58
